ticker,name,sector,rating,rating_num,date,debt_to_equity,interest_coverage,current_ratio,net_margin,roa,debt_to_ebitda,log_assets
WAL,Western Alliance,Financials,BBB-,3,2024-12-31,0.9886685552407932,0.515659140568099,0.12279111264605998,0.157031218850923,0.009732621642325846,5.975488870866,10.908131005053354
PACW,PacWest Bancorp,Financials,BBB-,3,2022-12-31,1.04926325094019,3.135906400177626,2.2722680252981595,0.32946916337933524,0.010274652734186495,4.6968960793356365,10.61520212705721
KMI,Kinder Morgan,Energy,BBB-,3,2024-12-31,1.0372735907765878,2.3488745980707395,0.4942168202313272,0.17335633251509322,0.036593051101432635,4.152222367903501,10.853740787579541
WMB,Williams Companies,Energy,BBB-,3,2024-12-31,2.1774686394339016,2.447947214076246,0.500941265060241,0.21184423498048177,0.040801731093669774,4.122240828132136,10.73665142603884
OKE,ONEOK,Energy,BBB-,3,2024-12-31,1.8955740784221649,3.716506291635825,0.8980716253443526,0.1402625011553748,0.04737080335263544,4.896588324488249,10.806647945501597
TRGP,Targa Resources,Energy,BBB-,3,2024-12-31,5.502623051998149,3.8372002085505734,0.7237912122549328,0.07635217629263423,0.05584122529592111,3.446651203247318,10.356677765984697
ET,Energy Transfer,Energy,BBB-,3,2024-12-31,1.7243166287015945,2.92416,1.1221554993678888,0.05823081854580203,0.038395278353804435,3.9333593141075602,11.09822826550294
EPD,Enterprise Products,Energy,BBB-,3,2024-12-31,1.1228595294445218,5.403534609720177,0.9971008763260196,0.10496451377648126,0.07646952104499274,3.365182017315114,10.887437244577807
MPC,Marathon Petroleum,Energy,BBB-,3,2024-12-31,1.620625528317836,3.9047619047619047,1.1738128391030873,0.024808445673464685,0.043686119353775144,2.7125070741369552,10.896845758281481
UAL,United Airlines,Industrials,BB+,4,2024-12-31,2.653491124260355,3.6348074179743226,0.8099425238054387,0.055184620507158756,0.042506377981453236,3.9577547658272536,10.869718560837285
RCL,Royal Caribbean,Consumer Discretionary,BB+,4,2024-12-31,2.7528758429194764,2.5823899371069183,0.1736783131302842,0.17452229299363056,0.0776099271648233,3.4204041399704286,10.569022586029563
NCLH,Norwegian Cruise,Consumer Discretionary,BB+,4,2024-12-31,9.762937593260743,1.9618052442175897,0.17473232812044565,0.09602220588078612,0.04558165322646268,5.580781844386644,10.300373954603026
CCL,Carnival,Consumer Discretionary,BB,4,2025-11-30,2.278817974601107,3.323202372127502,0.3222578673999389,0.10367365336939373,0.053398340008125836,4.050499204167269,10.71338132572049
AAL,American Airlines,Industrials,BB-,4,2024-12-31,50.0,1.6840744570837642,0.5414282774233381,0.015605688882330155,0.013693087095155626,7.487834064619067,10.79086899253476
SAVE,Spirit Airlines,Industrials,BB-,4,2024-12-31,50.0,-5.045222598519357,1.1920219965919976,-0.2502319666887897,-0.12813675785899958,3.3317492367673496,9.982053035736497
ALK,Alaska Air,Industrials,BB,4,2024-12-31,1.462259835315645,4.014084507042254,0.611879576891782,0.03365999147848317,0.01998178874949413,4.486315789473684,10.295962732394022
JBLU,JetBlue Airways,Industrials,BB-,4,2024-12-31,3.461567588034835,-1.9542857142857142,1.097139912393713,-0.08567733591981895,-0.047206222908378365,18.65714285714286,10.226367875856486
HA,Hawaiian Holdings,Industrials,BB-,4,2023-12-31,21.35319884726225,-3.4649907596656346,1.0222969946769733,-0.09590087045389951,-0.06249829055440739,5.00102100271302,9.619929585839403
DISH,Dish Network,Communication,BB-,4,2024-12-31,9.94764674694509,-0.26024235680694036,0.4584940926443357,-0.004647840870466501,-0.0015031279112072498,50.0,10.64536831325996
LUMN,Lumen Technologies,Communication,BB-,4,2024-12-31,41.202586206896555,0.33527696793002915,1.2074745809288265,-0.004195910894110467,-0.0016419871029376642,4.665202537823329,10.524992947883174
PARA,Paramount Global,Communication,BB,4,2024-12-31,0.9527573529411765,-6.126744186046512,1.3022531408991798,-0.21189196590558998,-0.13406393485229143,3.548420223872933,10.664378686986739
WBD,Warner Bros Discovery,Communication,BB+,4,2024-12-31,1.160648705820137,-4.973723351512147,0.8904490828589501,-0.2876579944558887,-0.10817712318286152,3.402084050981743,11.019365574572488
FOX,Fox Corp,Communication,BB+,4,2025-06-30,0.6240595218190937,8.012406947890819,2.9095616154642734,0.13883435582822085,0.09756413020047423,1.9394647960509224,10.365394376854779
FOXA,Fox Corp Class A,Communication,BB+,4,2025-06-30,0.6240595218190937,8.012406947890819,2.9095616154642734,0.13883435582822085,0.09756413020047423,1.9394647960509224,10.365394376854779
LYV,Live Nation,Communication,BB+,4,2024-12-31,47.74095450269244,2.5293735083166142,0.992718532969577,0.03870709600798942,0.045638650198630046,5.120796893252928,10.29311430602634
CHTR,Charter Communications,Communication,BB+,4,2024-12-31,6.143773657535125,2.5329890992541597,0.3138810618419101,0.09227557411273486,0.033882149046793764,4.474070267239768,11.176149161126549
LBRDK,Liberty Broadband,Communication,BB,4,2024-12-31,0.3908914530787297,0.4742268041237113,2.115,0.8553149606299213,0.05207646671061305,12.80267558528428,10.222378265944956
SIRI,Sirius XM,Communication,BB,4,2024-12-31,0.9412136536030341,-3.058467741935484,0.420725009154156,-0.19140131049545925,-0.06049925511427637,7.987891328505192,10.43966421032625
PK,Park Hotels,Real Estate,BB,4,2024-12-31,1.31440329218107,1.427007299270073,2.4455611390284755,0.08156983455175067,0.02314157843030237,6.883620689655173,9.961942883141388
RHP,Ryman Hospitality,Real Estate,BB,4,2024-12-31,6.4000746839593425,2.177661438807427,1.4980976366829921,0.11610937546083545,0.0520621369360812,4.841943881340773,9.717468534072019
HST,Host Hotels,Real Estate,BB,4,2024-12-31,0.8538356786200636,4.069767441860465,0.6521116678596993,0.12262491203377902,0.05341814837522992,3.323321554770318,10.115543948032219
SHO,Sunstone Hotel,Real Estate,BB-,4,2024-12-31,0.4054457657246604,1.6504683103028266,2.486672371715635,0.04776062061648758,0.013925660496761935,3.980950780961981,9.492290789973106
RLJ,RLJ Lodging,Real Estate,BB-,4,2024-12-31,1.0239105332410032,1.4342865326777103,2.0200836786124445,0.049670668302371775,0.0139276587319219,6.507437483134565,9.688764895591586
XRX,Xerox,Technology,BB+,4,2024-12-31,2.781395348837209,1.3361344537815125,1.1206567392134403,-0.2123452821089857,-0.15791990436341902,8.286374133949192,9.922465945298413
LSCC,Lattice Semi,Technology,BB,4,2024-12-28,0.021452122003229563,129.5375939849624,3.6621830519363194,0.1200056536991486,0.07243842005538552,0.1426073459006583,8.926292530765808
WOLF,Wolfspeed,Technology,BB-,4,2025-06-30,50.0,-4.217005076142132,0.35856135401974615,-1.0,-0.2347689075630252,50.0,9.835969444815742
HWM,Howmet Aerospace,Industrials,BB+,4,2024-12-31,0.7621870882740448,9.186813186813186,2.170432537120723,0.15545087483176312,0.10980131191177869,1.8843648208469055,10.02197445511006
TDG,TransDigm,Industrials,BB,4,2025-09-30,50.0,2.649491094147583,3.213565536205316,0.23485448986524743,0.09053210528613209,6.573992994746059,10.360006132229099
SPR,Spirit AeroSystems,Industrials,BB,4,2024-12-31,50.0,-5.052616690240453,1.0541290575769469,-0.3387581926986037,-0.31640740521677413,5.676049351444343,9.830126543985932
TXT,Textron,Industrials,BB+,4,2024-12-28,0.4980566352026652,8.814432989690722,1.7639963586709149,0.060137206247263174,0.048936928376291725,2.523206751054852,10.226290505183416
OSK,Oshkosh,Industrials,BB+,4,2024-12-31,0.2316418198020279,8.457740585774058,1.5155826331469888,0.06350301019552292,0.07231165964491515,0.786684115818747,9.974193799970735
BWA,BorgWarner,Consumer Discretionary,BB+,4,2024-12-31,0.7850686912509038,14.988095238095237,1.7885353812397147,0.024000568060782504,0.024154934610162222,3.2926459438968916,10.145910834132374
APTV,Aptiv,Consumer Discretionary,BB+,4,2024-12-31,1.0104592996816735,6.118694362017804,1.525238744884038,0.09065083954750672,0.07617870236166766,2.574739281575898,10.370290981948727
LEA,Lear Corp,Consumer Discretionary,BB+,4,2024-12-31,0.7856099916885684,9.103082851637765,1.3189094914631907,0.021740716422265997,0.03611477454999109,2.3996843694250036,10.146980277375494
MGA,Magna International,Consumer Discretionary,BB+,4,2024-12-31,0.6134351675056414,6.84789644012945,1.0844010911796313,0.02355495377719675,0.03250749057637166,1.8703360677427892,10.491907720914831
VC,Visteon,Consumer Discretionary,BB,4,2024-12-31,0.34662327095199347,8.866666666666667,1.74235807860262,0.07087428867046043,0.0957372466806429,1.0415647921760391,9.456669629423757
ALV,Autoliv,Consumer Discretionary,BB,4,2024-12-31,0.9086115992970123,9.064814814814815,0.9587118084227911,0.06217516843118383,0.08277806253203486,1.5094890510948906,9.89231726072248
MOD,Modine Manufacturing,Consumer Discretionary,BB,4,2025-03-31,0.4937376400791035,10.738636363636363,1.776709796672828,0.07122121153473969,0.09595327492699207,1.254956716001117,9.282758021025597
GT,Goodyear,Consumer Discretionary,BB,4,2024-12-31,1.8473507148864592,1.5753424657534247,1.0402071691427013,0.0037080199173641277,0.0033390574317878267,5.090382387022016,10.321474151030555
CTB,Cooper Tire,Consumer Discretionary,BB-,4,2020-12-31,0.24605573125023483,10.714096974501254,2.441275400780732,0.056638162941666924,0.04805165479697117,0.9346747741973707,9.472986403652872
GPS,Gap Inc,Consumer Discretionary,BB,4,2025-02-01,1.677389705882353,12.781609195402298,1.597972972972973,0.055945910115338726,0.07101388304585612,3.175754060324826,10.074999186064199
KSS,Kohls,Consumer Discretionary,BB-,4,2025-02-01,1.8829563387690689,1.5956112852664577,1.082082401788566,0.006719684359780532,0.008038940924846964,6.087585034013605,10.132227660733367
M,Macys,Consumer Discretionary,BB,4,2025-02-01,1.2535149384885764,7.904347826086957,1.4321396993810787,0.02529774841345736,0.03548347762467992,3.243888573052871,10.214896807560221
JWN,Nordstrom,Consumer Discretionary,BB,4,2025-02-01,3.757017543859649,3.6666666666666665,1.1946243523316062,0.019579115610015983,0.03279054204773589,3.249620637329287,9.952598734529774
DDS,Dillards,Consumer Discretionary,BB,4,2025-02-01,0.309172345448067,18.56252194412399,2.836331275616656,0.0900538994763613,0.16807332881343645,0.5851066856180137,9.547904359229111
URBN,Urban Outfitters,Consumer Discretionary,BB,4,2025-01-31,0.44440874868096514,78.0629428241885,1.387770887039721,0.07250697483869503,0.08905051023569083,1.7667976051448848,9.65508846885519
ANF,Abercrombie & Fitch,Consumer Discretionary,BB,4,2025-02-01,0.712483565783287,60.61728906185311,1.4849282661782661,0.11442114688495929,0.17158860288246233,1.0179715087402508,9.51849906832737
RL,Ralph Lauren,Consumer Discretionary,BB+,4,2025-03-29,1.0307514004249565,21.13605442176871,1.7762103388480106,0.1049442011583557,0.10541625870900913,2.197052042160738,9.848022759587431
PVH,PVH Corp,Consumer Discretionary,BB+,4,2025-01-31,0.659682910222741,8.142538975501113,1.2720110876066817,0.06916756232014701,0.054245368524090926,3.126302203374205,10.042701490752659
TPR,Tapestry,Consumer Discretionary,BB+,4,2025-06-28,4.545581720680811,4.859484777517564,1.866272721433618,0.026131484730483403,0.02783982980016716,7.407294832826747,9.818258893460627
CPRI,Capri Holdings,Consumer Discretionary,BB,4,2025-03-29,8.432065217391305,-20.324324324324323,1.1384730538922156,-0.2660963529941468,-0.22674084020717436,12.66530612244898,9.717087724927019
VFC,VF Corp,Consumer Discretionary,BB+,4,2025-03-29,3.607782653683475,1.7444583543896723,1.4033744610992518,-0.019960249102259086,-0.020230900739810542,7.360730192740047,9.972088740065772
HBI,Hanesbrands,Consumer Discretionary,BB,4,2024-12-28,50.0,0.9491937254021163,1.3739055216492864,-0.09135756640602058,-0.0834251294149012,11.066064659397473,9.584437636097427
SKX,Skechers,Consumer Discretionary,BB+,4,2024-12-31,0.45101710214787416,41.29027397260274,1.9718389317185498,0.07129512492040951,0.07562550867704587,1.7289936150914715,9.927152545164017
CROX,Crocs,Consumer Discretionary,BB,4,2024-12-31,0.9267670880063102,9.35267791770391,1.1784106629487927,0.23160555499757685,0.19743158623593224,1.5612674809051024,9.68233942706336
FL,Foot Locker,Consumer Discretionary,BB,4,2025-02-01,0.9570299071845996,12.875,1.6984962406015038,0.0015022533800701052,0.0017783046828689982,10.666666666666666,9.829175073917087
DKS,Dicks Sporting,Consumer Discretionary,BB+,4,2025-01-31,1.403186228528977,27.81686073942665,1.7589603715769357,0.0866860886408826,0.11142003007258841,2.2752453953982625,10.019477456614913
ULTA,Ulta Beauty,Consumer Discretionary,BB+,4,2025-01-31,0.7728943602455118,100.0,1.7020766764185902,0.10633452476501139,0.20012986335688945,1.041213616096081,9.77827377652437
FIVE,Five Below,Consumer Discretionary,BB,4,2025-01-31,1.0958012571841265,100.0,1.7864780115329397,0.0654222194247583,0.058441450704608336,4.03360922029703,9.637447098514851
OLLI,Ollies Bargain,Consumer Discretionary,BB,4,2025-01-31,0.3331956987217677,100.0,3.2653865236691737,0.08793483308792295,0.07799714580783204,1.9248554322380147,9.408434166878127
BIG,Big Lots,Consumer Discretionary,BB-,4,2024-02-03,8.001585265118894,-8.358729165735735,1.30685700326948,-0.10204699223798569,-0.14491164580494625,3.2138405682162388,9.521832007762335
GME,GameStop,Consumer Discretionary,B,5,2025-01-31,0.08330966773499938,0.1,8.047790802524798,0.0343447554276746,0.022347414644109338,18.334821428571427,9.769037438923217
BBBY,Bed Bath Beyond,Consumer Discretionary,B-,5,2024-12-31,0.20072880564363493,-50.0,1.0117672695576378,-0.18552091666881726,-0.5,0.1561091660190992,8.604176354852509
PRTY,Party City,Consumer Discretionary,B,5,2021-12-31,10.35487341925188,0.9899800518194116,1.2252819445004814,-0.003031698801507098,-0.00242708064456654,3.643054320872128,9.433273671091449
EXPR,Express Inc,Consumer Discretionary,B-,5,2023-01-28,2.3326603136206834,-2.2430677249768065,0.9867316604811758,0.15762087607325895,0.21013283750201134,2.5657509120175317,9.14560812226999
TLRY,Tilray,Healthcare,B,5,2025-05-31,0.2174929899791956,-50.0,2.456720050571957,-1.0,-0.5,2.6683826244317,9.463066378584232
CGC,Canopy Growth,Healthcare,B-,5,2025-03-31,0.7150814941309037,-1.580024278392231,3.1203550697004365,-1.0,-0.5,8.634534718737028,8.96270120494641
ACB,Aurora Cannabis,Healthcare,B-,5,2025-03-31,0.18439412274494657,0.5876484560570071,4.314586548623534,0.004634525026726441,0.0018766967599061636,2.025005608677871,8.928276075452871
CRON,Cronos Group,Healthcare,B-,5,2024-12-31,0.0018965042483386793,0.1,10.0,0.3492751774858649,0.035222136100803214,0.11438450311043093,9.066814744036167
SNDL,Sundial Growers,Healthcare,B-,5,2024-12-31,0.13435584229491881,-13.487202806288165,5.09999227006195,-0.10298897927965513,-0.0702587082228392,1.102890476521578,9.130089851702117
RIG,Transocean,Energy,B,5,2024-12-31,0.7046868922598211,-1.1519337016574585,1.4744437763078773,-0.1452894438138479,-0.026431263228537505,6.368189806678383,10.287152041125502
VAL,Valaris,Energy,B,5,2024-12-31,0.5215992852356489,4.154481132075472,1.5874908020603384,0.15804622026580886,0.084483460790081,2.3936039360393604,9.645402617570456
NE,Noble Corp,Energy,B,5,2024-12-31,0.44798109617219467,6.410960503550541,1.4769461122418812,0.14662514250357608,0.05629203512268029,2.0525931089442073,9.901173130069703
HP,Helmerich & Payne,Energy,B+,5,2025-09-30,0.7574686485931026,2.1549792223211637,1.7984907392407798,-0.04369846020288771,-0.024411183377579023,3.132977623789429,9.826446581097413
NBR,Nabors Industries,Energy,B,5,2024-12-31,18.77188953746778,1.1757673192199711,1.7476959069235571,-0.06009434406575007,-0.03909241411708498,3.1161218446888466,9.653627404550036
PTEN,Patterson-UTI,Energy,B+,5,2024-12-31,0.3748647868053273,-12.363811958923336,1.5383916493367522,-0.18000130533956402,-0.1659443973788482,4.528617240057165,9.765926670951677
SM,SM Energy,Energy,B+,5,2024-12-31,0.6707320325389751,7.647537662005275,0.5502867270080385,0.2883604707097895,0.08981283711455071,1.4831871837143242,9.93331753563356
AR,Antero Resources,Energy,B+,5,2024-12-31,0.574432077930401,0.003891478508040979,0.3510177208116316,0.013894206781516961,0.0043985995441985235,4.692548159144478,10.114278965637864
RRC,Range Resources,Energy,B+,5,2024-12-31,0.4625137521506192,2.982064366190067,0.5662648049165273,0.11348597169540389,0.03624820096152865,2.502006955981636,9.866149938484597
SWN,Southwestern Energy,Energy,B+,5,2023-12-31,0.6959918478260869,-6.859154929577465,0.8183921341816078,0.23873045078196872,0.12984738553915437,1.4907238995998544,10.078855402979768
CNX,CNX Resources,Energy,B+,5,2024-12-31,0.5593587650651655,4.336175412035008,0.33016414004193917,-0.06723919123350859,-0.010631465137701874,4.682859314160106,9.930026665843268
EQT,EQT Corp,Energy,B+,5,2024-12-31,0.4547152225489265,1.5067245643928984,0.6965853614939211,0.044153298078661224,0.005788991308240432,3.250557287178421,10.600213086844638
CTRA,Coterra Energy,Energy,B+,5,2024-12-31,0.2897424173144338,13.10377358490566,2.9234154929577465,0.20527375938472808,0.051838150289017344,1.1535194174757282,10.334956116136851
GPRO,GoPro,Technology,B,5,2024-12-31,0.8056681763344739,-40.562631420847104,0.9522212273379235,-0.5393955878738274,-0.5,1.0165532712892387,8.735341759575352
SONO,Sonos,Technology,B,5,2025-09-27,0.15001196424801183,-50.0,1.4302435785387557,-0.042364731347296014,-0.07426895896647305,4.336235657905444,8.91554651015674
IRBT,iRobot,Technology,B,5,2024-12-28,3.7084047747350546,-4.664703217036702,1.3219240849691172,-0.21341675356273895,-0.28193677260107297,2.220423192427258,8.712764993190968
HEAR,Turtle Beach,Technology,B-,5,2024-12-31,0.8722015853537196,4.068914229053049,1.5231499450158483,0.043413294130902495,0.05414891872810437,3.4911221001626234,8.475469245283916
KOSS,Koss Corp,Technology,B-,5,2025-06-30,0.08303597170013037,0.1,10.0,-0.06929810038996623,-0.02352669621993336,1.3422580124739554,7.570363219196228
VUZI,Vuzix,Technology,B-,5,2024-12-31,0.013252787353975554,0.1,10.0,-1.0,-0.5,0.5725735689541759,7.595554175328861
BBAI,BigBear.ai,Technology,B-,5,2024-12-31,50.0,-5.202167894880493,0.46193451119892004,-1.0,-0.5,6.16842353615275,8.536275554051471
PLTR,Palantir,Technology,B+,5,2024-12-31,0.047812482823750446,100.0,5.958013810995384,0.16129431894600152,0.0728904676382662,0.6994912131933683,9.802149808285415
SNOW,Snowflake,Technology,B+,5,2025-01-31,0.8951111842980284,-50.0,1.7483762639029705,-0.35452278239883345,-0.14231224522461855,4.936526512824303,9.95587710566856
DDOG,Datadog,Technology,B+,5,2024-12-31,0.6786785702575522,7.680249009620827,2.6365387475150492,0.06845274794870124,0.03176062802888474,5.793237480659648,9.762328812123695
ZS,Zscaler,Technology,B+,5,2025-07-31,0.9985010612619653,-13.490863264020163,2.0144335862819194,-0.015516728610628423,-0.006460860376380398,15.982065971604454,9.807527451525822
CRWD,CrowdStrike,Technology,B+,5,2025-01-31,0.24055570767929443,-4.57717304549428,1.6660559656751563,-0.004874262195899256,-0.0022146557785266076,2.6760458750139926,9.939598017509288
OKTA,Okta,Technology,B,5,2025-01-31,0.14863387978142076,-14.8,1.3539437177962743,0.010727969348659003,0.0029670446116350536,6.848920863309353,9.97483395504854
MDB,MongoDB,Technology,B,5,2025-01-31,0.013119001201916164,-26.700939199209095,5.2021167749431925,-0.06432876488392643,-0.037627106489154134,0.1212759761096295,9.535331217083167
NET,Cloudflare,Technology,B,5,2024-12-31,1.398596445616091,-29.784642032332563,2.8589246699443334,-0.047196198430067574,-0.023870382610729192,23.582332747755732,9.518666837259646
DOCN,DigitalOcean,Technology,B,5,2024-12-31,50.0,9.986502798200373,2.4517118870358217,0.1082377356315213,0.051550473912685364,7.156562415563362,9.214582928181493
ESTC,Elastic NV,Technology,B,5,2025-04-30,0.6417085654753816,-2.1702295807484093,1.9151951488510854,-0.07288767717299852,-0.04169692612731998,50.0,9.413777895443271
CFLT,Confluent,Technology,B,5,2024-12-31,1.1547554893438172,-50.0,3.9903860187425964,-0.35808422629980846,-0.12804318955245647,7.679068921169203,9.430544427093395
PD,PagerDuty,Technology,B,5,2025-01-31,3.571278922882583,-6.456254050550875,1.8743546123881916,-0.09141196023948714,-0.04608709906326772,6.611807369284925,8.967204335828376
SUMO,Sumo Logic,Technology,B-,5,2023-01-31,0.004433366212577644,-50.0,1.9970335937858377,-0.41512565354477365,-0.21553346756507535,0.036873450672059105,8.762752065036182
NEWR,New Relic,Technology,B,5,2023-03-31,1.613688369292229,-37.47582439813878,1.160282359035479,-0.19319573996408917,-0.12602254532744,3.956644836395405,9.15198484390431
DT,Dynatrace,Technology,B,5,2025-03-31,0.028751905653553327,100.0,1.3983063608839879,0.2847405902101805,0.11684097168910239,0.33121206660894714,9.616966561347521
SPLK,Splunk,Technology,B+,5,2024-01-31,4.4039054345815405,8.390165862839666,1.5665047105157601,0.06256151266903011,0.03943770901384643,5.979368289056613,9.825254443391346
AMC,AMC Entertainment,Communication,CCC+,6,2024-12-31,50.0,-0.1787243633085418,0.5428702430077946,-0.07603726386612611,-0.04275234919672628,20.055488248122124,9.916322324217381
CNK,Cinemark,Communication,CCC+,6,2024-12-31,5.814434724091521,2.164457831325301,1.0129515487243506,0.1015576323987539,0.061120978882968226,5.607820866461139,9.704750904290671
IMAX,IMAX Corp,Communication,CCC+,6,2024-12-31,0.9287131093346156,5.425779317169718,2.27471958241189,0.07398753009585245,0.031381337623645526,2.499150828952689,8.919286294514487
LGF-A,Lions Gate,Communication,CCC,6,2025-03-31,0.9132306889352818,-4.7214912280701755,0.27389558232931727,-0.1542056074766355,-0.09718387631143015,3.4068341121495327,9.337099696361683
WWE,World Wrestling,Communication,CCC+,6,2022-12-31,1.215583913379737,13.36320754716981,1.4501734104046242,0.15145180023228805,0.14429035113602834,1.6531685511438339,9.132131560165341
EDR,Endeavor Group,Communication,CCC,6,2024-12-31,1.5204747999204813,-0.3749705732334131,0.805581352349656,-0.11002896646342235,-0.03804486354421046,16.209995697462567,10.31314058207587
HTZ,Hertz,Industrials,CCC,6,2024-12-31,50.0,-0.5848074921956296,0.7389380530973452,-0.31627804177257157,-0.13127236033391432,9.971830985915492,10.338496335307482
CAR,Avis Budget,Industrials,CCC+,6,2024-12-31,50.0,4.187150837988827,0.7477941176470588,-0.15446602765289677,-0.06079524588522018,9.738593866866118,10.47644032649819
R,Ryder System,Industrials,CCC+,6,2024-12-31,2.8504972730189286,2.577720207253886,0.7529807398349129,0.03869895536562203,0.029330614203454893,3.180028632784538,10.22198770161943
URI,United Rentals,Industrials,CCC+,6,2024-12-31,1.715263279981443,5.88712011577424,0.9777309659945832,0.16780710329097426,0.09143202073642723,2.1181609853910053,10.44967891517355
SNDR,Schneider National,Industrials,CCC,6,2024-12-31,0.20449295255950986,9.951807228915662,1.5831085876508162,0.02211511199319535,0.023714453655471552,1.0485836909871245,9.693172738119735
KNX,Knight-Swift,Industrials,CCC,6,2024-12-31,0.39644409658956076,1.422007735542598,0.8488297355618951,0.015873787023564394,0.008996490461621393,2.743906962706221,10.1164302047761
WERN,Werner Enterprises,Industrials,CCC,6,2024-12-31,0.4819991593013959,1.6869325716617363,1.522908005363332,0.011297057874280012,0.011215708347680734,1.885944332019167,9.484618252676041
JBHT,JB Hunt,Industrials,CCC+,6,2024-12-31,0.4458337952001554,10.519172361427486,1.0553878334247098,0.04723060850135399,0.0669498040066494,1.118852118271376,9.93080008284291
XPO,XPO Logistics,Industrials,CCC+,6,2024-12-31,2.573125,2.9596412556053813,1.0598591549295775,0.04794350842418236,0.050181535269709546,3.4713322091062393,9.887167020894774
CHRW,CH Robinson,Industrials,CCC,6,2024-12-31,1.0110803919279976,7.440108075652957,1.2773046387411404,0.02627312586840836,0.08790043500041336,2.2721254441792453,9.724105887895506
EXPD,Expeditors Intl,Industrials,CCC,6,2024-12-31,0.2559306922319807,100.0,1.7710248331335565,0.07641826835771658,0.17038177642961616,0.5160833553305341,9.677101015274364
RVLV,Revolve Group,Consumer Discretionary,CCC,6,2024-12-31,0.09295325294165975,100.0,2.861277836988837,0.04385920661007814,0.07446055650464956,0.7198579053409211,8.823178730163669
FTCH,Farfetch,Consumer Discretionary,CCC-,6,2022-12-31,1.480783572614252,-10.53170725643034,1.8002713851743957,0.15508702108189307,0.097740808005406,3.1883068298887487,9.565365578570088
REAL,RealReal,Consumer Discretionary,CCC-,6,2024-12-31,50.0,-2.6419285447063223,0.9356311023178755,-0.22348971829390957,-0.3171911745589052,6.067938529586134,8.626437893009763
POSH,Poshmark,Consumer Discretionary,CCC,6,2021-12-31,0.0,-50.0,3.148311830762432,-0.30161437260934515,-0.1615465118380477,0.0,8.784384037400976
ETSY,Etsy,Consumer Discretionary,CCC+,6,2024-12-31,50.0,27.539330725771404,1.9961886175732544,0.10799328569414157,0.1254376945481437,4.482663262336785,9.383417140004827
W,Wayfair,Consumer Discretionary,CCC+,6,2024-12-31,50.0,-15.89655172413793,0.7919831223628692,-0.04151548392540714,-0.1422376409366869,2.3744831659775545,9.538950562014362
PTON,Peloton,Consumer Discretionary,CCC,6,2025-06-30,50.0,-0.26914498141263943,1.7882821246423684,-0.04773566725550024,-0.055945043052745495,18.20073664825046,9.327420242220972
BIRD,Allbirds,Consumer Discretionary,CCC-,6,2024-12-31,0.5278556325908442,0.1,2.942549978588654,-0.49177632445706876,-0.4940623362046601,1.8857451020691376,8.2761836747503
SFIX,Stitch Fix,Consumer Discretionary,CCC,6,2025-08-02,0.4606952477608411,0.1,1.8129148947518996,-0.022679654127185676,-0.059795431753020045,0.4919672772393518,8.681803646326236
RENT,Rent the Runway,Consumer Discretionary,CCC-,6,2025-01-31,50.0,-1.9545454545454546,1.981012658227848,-0.22828216851730895,-0.13716640502354788,4.958333333333333,8.707229419327295
CHWY,Chewy,Consumer Discretionary,CCC+,6,2025-01-31,1.9215402797379322,20.399891284653016,0.7533188352140255,0.033110775473418466,0.13028179876975723,1.8486435171045998,9.47921917803335
CVNA,Carvana,Consumer Discretionary,CCC,6,2024-12-31,4.798412698412698,1.5391705069124424,3.6390134529147984,0.015358736195421633,0.024752475247524754,4.458702064896755,9.928600659844525
VRM,Vroom,Consumer Discretionary,CCC-,6,2024-12-31,50.0,-1.9452643205596294,2.425942481503195,-1.0,-0.1547994930139421,50.0,9.028040666534281
OPEN,Opendoor,Real Estate,CCC,6,2024-12-31,3.249649368863955,-2.406015037593985,5.665406427221172,-0.07607219095672424,-0.1253998720409469,2.9976065722233005,9.494988973683169
RDFN,Redfin,Real Estate,CCC,6,2024-12-31,50.0,-5.588732901367891,1.1289229409164578,-0.15800989281663388,-0.16277333259585344,6.35932906287343,9.005376587383711
COMP,Compass Inc,Real Estate,CCC,6,2024-12-31,1.2154372252076209,-24.1875,0.9343148357870895,-0.027428896271162354,-0.13106960950764007,0.5893186003683242,9.071145290451083
BYON,Beyond Inc,Consumer Discretionary,D,7,2024-12-31,0.20072880564363493,-50.0,1.0117672695576378,-0.18552091666881726,-0.5,0.1561091660190992,8.604176354852509
